text,clean_text,label,binary_label
"$Saya pernah merasa bahwa orang tua saya tidak perduli kepada saya$ karena mereka selalu menjadikan kakak dan adik-adik saya sdbagai fokus perhatian mereka dan merasa bahwa saya selaku terpinggirkan, padahal menurut mereka perhatian yang lebih itu ditujukan pada anak yang mereka anghap perlu untuk lebih diperhatikan.","$saya pernah merasa bahwa orang tua saya tidak perduli kepada saya$ karena mereka selalu menjadikan kakak dan adik-adik saya sdbagai fokus perhatian mereka dan merasa bahwa saya selaku terpinggirkan, padahal menurut mereka perhatian yang lebih itu ditujukan pada anak yang mereka anghap perlu untuk lebih diperhatikan.",Mind Reading,Ya
Jika saya menjadi penyebab dari suatu permasalahan terjadi saya akan sangat meminta maaf dan sangat merasa bersalah,jika saya menjadi penyebab dari suatu permasalahan terjadi saya akan sangat meminta maaf dan sangat merasa bersalah,No Distortion,Tidak
$Saya pernah merasa bersalah ketika ayah saya mengalami kecelakaan.$ Sebelum kejadian beliau sempat mengirimkan indikator mesin yang menyala di motornya. Saya sering berandai bahwa saya seharusnya mengingatkan beliau untuk pulang pada saat itu supaya terhindarkan dari kecelakaan,$saya pernah merasa bersalah ketika ayah saya mengalami kecelakaan.$ sebelum kejadian beliau sempat mengirimkan indikator mesin yang menyala di motornya. saya sering berandai bahwa saya seharusnya mengingatkan beliau untuk pulang pada saat itu supaya terhindarkan dari kecelakaan,Personalization and Blame,Ya
"Namun terkadang saya merasa desain poster yang saya buat kurang bagus, dan saya merasa tidak bisa membuat desain poster.","namun terkadang saya merasa desain poster yang saya buat kurang bagus, dan saya merasa tidak bisa membuat desain poster.",Magnification or Minimization,Ya
Ketika mulai lagi pacaran maka $akan terjadi hal yang sama sebelumnya yaitu putus dan ujungnya pasti akan seperti itu lagi$,ketika mulai lagi pacaran maka $akan terjadi hal yang sama sebelumnya yaitu putus dan ujungnya pasti akan seperti itu lagi$,Overgeneralization,Ya
"Saya mendapat nilai rendah pada tes jasmani, sedangkan tes akademik saya mendapat nilai bagus","saya mendapat nilai rendah pada tes jasmani, sedangkan tes akademik saya mendapat nilai bagus",No Distortion,Tidak
Umur 30 tp belum sama sekali terpikir untuk menikah,umur 30 tp belum sama sekali terpikir untuk menikah,No Distortion,Tidak
$Harusnya saya tidak mengajukan dosen pembimbing paling awal$ agar tidak mendapatkan dosen pembimbing yang galak dan super sibuk,$harusnya saya tidak mengajukan dosen pembimbing paling awal$ agar tidak mendapatkan dosen pembimbing yang galak dan super sibuk,Should statement,Ya
"kurang percaya diri dengan tubuh saya, meskipun orang lain tidak terlalu peduli","kurang percaya diri dengan tubuh saya, meskipun orang lain tidak terlalu peduli",No Distortion,Tidak
"Dulu orang tua saya membelikan kedua adik saya baju yang sama (kembar) tetapi saya tidak. $Saya merasa kalau saya sudah tidak disayang lagi karena tidak diberikan baju kembar bertiga$, padahal kenyataannya saat itu saya sudah kelas 2 SD dan ukuran bajunya yang tersedia hanya untuk anak balita dan TK","dulu orang tua saya membelikan kedua adik saya baju yang sama (kembar) tetapi saya tidak. $saya merasa kalau saya sudah tidak disayang lagi karena tidak diberikan baju kembar bertiga$, padahal kenyataannya saat itu saya sudah kelas 2 sd dan ukuran bajunya yang tersedia hanya untuk anak balita dan tk",Mind Reading,Ya
Saya tidak punya pikiran negatif,saya tidak punya pikiran negatif,No Distortion,Tidak
Saya kecewa karena melewatkan kesempatan bertanya dan tidak dipertimbangkan.,saya kecewa karena melewatkan kesempatan bertanya dan tidak dipertimbangkan.,Magnification or Minimization,Ya
"Dia orangnya suka berkumpul dengan orang yang suka minum minuman keras dan berjudi, dia orang yang harus dihindari","dia orangnya suka berkumpul dengan orang yang suka minum minuman keras dan berjudi, dia orang yang harus dihindari",Labeling,Ya
Sering mengalami ketika awalnya berbangga mendapatkan nilai yang bagus namun setelah mengetahui teman-teman mendapatkan nilai yang sama $maka akan berpikir rupanya semua nya diberikan nilai yang sama $.,sering mengalami ketika awalnya berbangga mendapatkan nilai yang bagus namun setelah mengetahui teman-teman mendapatkan nilai yang sama $maka akan berpikir rupanya semua nya diberikan nilai yang sama $.,Discounting the positives,Ya
"Ketika aku memberi salam kepada teman, namun tidak mendapat salam balik, $kemudian aku beranggapan bahwa temanku itu sombong$, padahal temanku hanya kurang memperhatikan.","ketika aku memberi salam kepada teman, namun tidak mendapat salam balik, $kemudian aku beranggapan bahwa temanku itu sombong$, padahal temanku hanya kurang memperhatikan.",Labeling,Ya
"Ketika mendapatkan nilai presentasi yang jelek, saya merasa itu karena saya tidak pandai berpresentasi","ketika mendapatkan nilai presentasi yang jelek, saya merasa itu karena saya tidak pandai berpresentasi",Labeling,Ya
"Saya memiliki postur tubuh yang lebih tinggi jika dibandingkan dengan teman-teman saya saat SMP. $Banyak yang memuji karena hal itu dianggap sebagai sesuatu yang luar biasa berbeda, namun banyak juga stigma bahwa orang tinggi susah untuk mendapatkan pacar. Saya minder dan terus memikirkan hal tersebut.$","saya memiliki postur tubuh yang lebih tinggi jika dibandingkan dengan teman-teman saya saat smp. $banyak yang memuji karena hal itu dianggap sebagai sesuatu yang luar biasa berbeda, namun banyak juga stigma bahwa orang tinggi susah untuk mendapatkan pacar. saya minder dan terus memikirkan hal tersebut.$",Mental filter,Ya
Saya dulu merasa ditolak dalam kelompok kerja kelompok.,saya dulu merasa ditolak dalam kelompok kerja kelompok.,Emotional Reasoning,Ya
Menurutku dia curang.,menurutku dia curang.,Emotional Reasoning,Ya
"Pernah saat saya berbicara kepada orang, responnya agak kurang menurut saya. Saya merasa kurang dihargai, ternyata memang orangnya seperti itu.","pernah saat saya berbicara kepada orang, responnya agak kurang menurut saya. saya merasa kurang dihargai, ternyata memang orangnya seperti itu.",No Distortion,Tidak
Saya akan kalah karena merasa minder dengan peserta lainnya.,saya akan kalah karena merasa minder dengan peserta lainnya.,Emotional Reasoning,Ya
"ketika saya lolos snbp di Universitas Udayana di jurusan psikologi, banyak orang yang memberikan selamat, namun ketika saya membaca komentar seseorang di twitter yang membahas bahwa orang orang yang lulus snbp adalah orang yang beruntung, sedangkan yanh harusnya dipuji adalah orang orang yang berhasil lolos di ujian tulis atau utbk.","ketika saya lolos snbp di universitas udayana di jurusan psikologi, banyak orang yang memberikan selamat, namun ketika saya membaca komentar seseorang di twitter yang membahas bahwa orang orang yang lulus snbp adalah orang yang beruntung, sedangkan yanh harusnya dipuji adalah orang orang yang berhasil lolos di ujian tulis atau utbk.",No Distortion,Tidak
"Ketika orang itu sudah melakukan kesalahan yg sebelumnya sudah saya ingatkan tapi dia ttp ngeyel maka $saya akan memberi label orang itu ""susah diberi tahu""$sehingga kedepannya saya enggan untuk memberi tahu lagi karena saya berfikir percuma saya memberi tahu tapi toh tidak didengarkan.","ketika orang itu sudah melakukan kesalahan yg sebelumnya sudah saya ingatkan tapi dia ttp ngeyel maka $saya akan memberi label orang itu ""susah diberi tahu""$sehingga kedepannya saya enggan untuk memberi tahu lagi karena saya berfikir percuma saya memberi tahu tapi toh tidak didengarkan.",Labeling,Ya
"saya adalah siswa berprestasi di sma. mewakili dalam berbagai kompetensi internasional, membuat saya optimis untuk menuju ptn impian saya melalui prestasi. bahkan tidak hanya segi prestasi, saya seimbang sebagai siswa dan organisasi di dalam lingkungan sekolah. mengumpulkan begitu banyak sertifikat dan track baik ternyata tidak membantu saya selama proses penerimaan mahasiswa Baru perguruan tinggi negeri di Indonesia. ditolak 8 universitas negeri ternama membuat saya sangat putus asa. justru malah saya mendapatkan ptn melalui snbt di universitas Udayana. universitas yang tidak pernah sama sekali menjadi pelabuhan saya untuk menempuh pendidikan. hingga saat ini saya masih di hantui ptn saya dengan 1001 kata seharusnya seolah-olah bisa kembali mengulang waktu agar saya bisa memperbaiki semuanya. jika bukan takdir Tuhan, mungkin saya masih akan terus berusaha untuk ptn impian saya atau bahkan lebih buruk dari sitkon saya saat ini","saya adalah siswa berprestasi di sma. mewakili dalam berbagai kompetensi internasional, membuat saya optimis untuk menuju ptn impian saya melalui prestasi. bahkan tidak hanya segi prestasi, saya seimbang sebagai siswa dan organisasi di dalam lingkungan sekolah. mengumpulkan begitu banyak sertifikat dan track baik ternyata tidak membantu saya selama proses penerimaan mahasiswa baru perguruan tinggi negeri di indonesia. ditolak 8 universitas negeri ternama membuat saya sangat putus asa. justru malah saya mendapatkan ptn melalui snbt di universitas udayana. universitas yang tidak pernah sama sekali menjadi pelabuhan saya untuk menempuh pendidikan. hingga saat ini saya masih di hantui ptn saya dengan 1001 kata seharusnya seolah-olah bisa kembali mengulang waktu agar saya bisa memperbaiki semuanya. jika bukan takdir tuhan, mungkin saya masih akan terus berusaha untuk ptn impian saya atau bahkan lebih buruk dari sitkon saya saat ini",No Distortion,Tidak
Jika satu orang memberi komentar negatif,jika satu orang memberi komentar negatif,No Distortion,Tidak
"Setelah berbicara didepan teman-teman disaat melakukan presentasi saya mengatakan pada diri saya ""$seharusnya tidak seperti itu yang saya katakan$"".Saya merasa gagal dengan apa yang sudah saya susun dipikiran tetapi beda dikatakan.","setelah berbicara didepan teman-teman disaat melakukan presentasi saya mengatakan pada diri saya ""$seharusnya tidak seperti itu yang saya katakan$"".saya merasa gagal dengan apa yang sudah saya susun dipikiran tetapi beda dikatakan.",Should statement,Ya
"Setelah presentasi di hadapan khalayak orang, saya cenderung malah merasa ""seharusnya tadi ngomong ini"" sehingga kepikiran terus dengan jangka panjang.","setelah presentasi di hadapan khalayak orang, saya cenderung malah merasa ""seharusnya tadi ngomong ini"" sehingga kepikiran terus dengan jangka panjang.",No Distortion,Tidak
"$ketika saya ditolak dalam hubungan, saya langsung merasa diri saya sangat tidak pantas untuk siapapun$","$ketika saya ditolak dalam hubungan, saya langsung merasa diri saya sangat tidak pantas untuk siapapun$",Overgeneralization,Ya
Saya terkadang merasa bersalah ketika membuat orang tua saya mengeluarkan uang dengan nominal besar untuk kebutuhan genting saya,saya terkadang merasa bersalah ketika membuat orang tua saya mengeluarkan uang dengan nominal besar untuk kebutuhan genting saya,No Distortion,Tidak
saat masih duduk di kelas 1 sma saya sangat mengagumi Universitas Padjajaran dan $berpikir saya harus masuk di universitas tersebut kalau tidak masuk saya rela tidak kuliah tahun ini dan mengulang di tahun depan$. tapi pada akhirnya saya berusaha realistis dan memilih UNUD sebagai tujuan kuliah saya,saat masih duduk di kelas 1 sma saya sangat mengagumi universitas padjajaran dan $berpikir saya harus masuk di universitas tersebut kalau tidak masuk saya rela tidak kuliah tahun ini dan mengulang di tahun depan$. tapi pada akhirnya saya berusaha realistis dan memilih unud sebagai tujuan kuliah saya,All-or-nothing,Ya
Saya mendapat nilai rendah pada ujian tengah semester dan nilai bagus pada ujian akhir.,saya mendapat nilai rendah pada ujian tengah semester dan nilai bagus pada ujian akhir.,Magnification or Minimization,Ya
Dalam tugas kelompok saya pernah merasa bersalah karena ada salah satu teman kelompok saya yang kurang paham tentang materi. Dan pada sesi tanya jawab dia kurang mampu untuk menjawab.,dalam tugas kelompok saya pernah merasa bersalah karena ada salah satu teman kelompok saya yang kurang paham tentang materi. dan pada sesi tanya jawab dia kurang mampu untuk menjawab.,Personalization and Blame,Ya
"ketika saya mencoba surfing, ada perkataan dari saudara yang membuat saya down","ketika saya mencoba surfing, ada perkataan dari saudara yang membuat saya down",No Distortion,Tidak
"Saat ada tugas kepanitiaan yang belum selesai, dan sudah seharusnya di selesaikan, saya merasa karena saya terlambat mengerjakan tugss akhirnya acara tidak berjalan dengan baik","saat ada tugas kepanitiaan yang belum selesai, dan sudah seharusnya di selesaikan, saya merasa karena saya terlambat mengerjakan tugss akhirnya acara tidak berjalan dengan baik",No Distortion,Tidak
"Saya rasa ketika saya sering menggunakan ""feeling"" untuk menentukan kebeneran pikiran orang terhadap saya, bahwa $mereka tidak mungkin akan mau berteman dengan saya meskipun saya belum sama sekali berbicara dengan mereka.$","saya rasa ketika saya sering menggunakan ""feeling"" untuk menentukan kebeneran pikiran orang terhadap saya, bahwa $mereka tidak mungkin akan mau berteman dengan saya meskipun saya belum sama sekali berbicara dengan mereka.$",Mind Reading,Ya
Mungkin terjadi sesuatu yang serupa di masa lampau namun saya kesulitan untuk mengingat kejadian tersebut. Yang paling mudah adalah saya yang sering menyelahkan diir sendiri ketika bermain buruk di game Valorant dan menyalahkan diri sendiri yang kurang mampu dalam melakukan hal yang krusial di suatu ronde,mungkin terjadi sesuatu yang serupa di masa lampau namun saya kesulitan untuk mengingat kejadian tersebut. yang paling mudah adalah saya yang sering menyelahkan diir sendiri ketika bermain buruk di game valorant dan menyalahkan diri sendiri yang kurang mampu dalam melakukan hal yang krusial di suatu ronde,No Distortion,Tidak
"Saat saya menunggu giliran untuk mengambil jas almamater (dimana no urut masih jauh), kakak saya mengajak untuk melihat stand UKM yang ada di luar gedung. Tetapi saya tetap ingin menunggu giliran dan berpikir setelah saya mendapat giliran saya akan melihat stand tersebut. Tetapi saya baru selesai pada sore hari, dimana stand UKM tersebut sudah bubar. $Seharusnya pada saat itu saya mengikuti ajakan kakak saya, hingga saat ini saya masih menyesal karena saya sangat ingin untuk melihat stand UKM tersebut$","saat saya menunggu giliran untuk mengambil jas almamater (dimana no urut masih jauh), kakak saya mengajak untuk melihat stand ukm yang ada di luar gedung. tetapi saya tetap ingin menunggu giliran dan berpikir setelah saya mendapat giliran saya akan melihat stand tersebut. tetapi saya baru selesai pada sore hari, dimana stand ukm tersebut sudah bubar. $seharusnya pada saat itu saya mengikuti ajakan kakak saya, hingga saat ini saya masih menyesal karena saya sangat ingin untuk melihat stand ukm tersebut$",Should statement,Ya
